,Vehicle Speed[km/h],Timestamp(ms),Acceleration[mph/s]
6082,121.46400000000001,121640.498,1.1184118794062987
6083,121.5,121660.50600000001,1.1180205917628045
6084,121.5,121680.499,0.0
6085,121.5,121700.499,0.0
6086,121.57200000000002,121720.5,2.236823758812156
6087,121.608,121740.509,1.1179647158771502
6088,121.608,121760.501,0.0
6089,121.608,121780.501,0.0
6090,121.644,121800.509,1.118020591763246
6091,121.644,121820.50200000001,0.0
6092,121.71600000000001,121840.503,2.236823758813342
6093,121.75200000000001,121860.503,1.1184678000000423
6094,121.788,121880.504,1.1184118794054159
6095,121.896,121900.504,3.355403400000127
6096,122.004,121920.505,3.3552356382175716
6097,122.004,121940.515,0.0
6098,122.03999999999999,121960.507,1.1189153661461506
6099,122.148,121980.50600000001,3.355571178557258
6100,122.22000000000001,122000.507,2.236823758813783
6101,122.256,122020.509,1.118355964402731
6102,122.292,122040.516,1.118076473234534
6103,122.364,122060.508,2.2378307322931845
6104,122.43599999999999,122080.508,2.236935599999643
6105,122.544,122100.509,3.3552356382175716
6106,122.544,122120.51000000001,0.0
6107,122.58,122140.52100000001,1.117852980860647
6108,122.688,122160.51000000001,3.3572498874379835
6109,122.688,122180.511,0.0
6110,122.72400000000002,122200.512,1.1184118794062987
6111,122.796,122220.512,2.236935599999643
6112,122.832,122240.52100000001,1.1179647158771502
6113,122.86800000000001,122260.513,1.118915366147034
6114,122.90400000000001,122280.514,1.118411879406671
6115,122.94,122300.514,1.1184677999996009
6116,122.97599999999998,122320.515,1.1184118794054159
6117,123.01200000000001,122340.514,1.1185237261874497
6118,123.048,122360.516,1.118355964402731
6119,123.12000000000002,122380.516,2.236935600000526
6120,123.228,122400.52500000001,3.353894147631892
6121,123.26400000000001,122420.517,1.118915366147034
6122,123.228,122440.522,-1.1181882529378027
6123,123.26400000000001,122460.531,1.1179647158780328
6124,123.37200000000001,122480.522,3.3569140113061335
6125,123.3,122500.519,-2.2372711906787894
6126,123.26400000000001,122520.519,-1.1184677999996009
6127,123.26400000000001,122540.52,0.0
6128,123.3,122560.52900000001,1.1179647158771502
6129,123.336,122580.52,1.1189713371020444
6130,123.3,122600.522,-1.118355964403986
6131,123.26400000000001,122620.53,-1.1180205917628045
6132,123.26400000000001,122640.524,0.0
6133,123.26400000000001,122660.523,0.0
6134,123.228,122680.524,-1.1184118794062987
6135,123.228,122700.524,0.0
6136,123.26400000000001,122720.524,1.118467800000484
6137,123.26400000000001,122740.52500000001,0.0
6138,123.336,122760.52500000001,2.236935599999643
6139,123.336,122780.526,0.0
6140,123.228,122800.526,-3.355403400000127
6141,123.408,122819.667,5.843309127004085
6142,123.336,122840.527,-2.144712943432428
6143,123.26400000000001,122860.528,-2.2368237588112727
6144,123.26400000000001,122880.537,0.0
6145,123.444,122900.52900000001,5.594576830728446
6146,123.444,122920.52900000001,0.0
6147,123.336,122940.53,-3.3552356382200133
6148,123.444,122960.53,3.355403400000127
6149,123.408,122980.531,-1.118411879405857
6150,123.408,123000.532,0.0
6151,123.444,123020.532,1.1184678000000423
6152,123.516,123040.543,2.235705961721294
6153,123.444,123060.533,-2.2380546273147846
6154,123.552,123079.668,3.5070848183940364
6155,123.516,123100.534,-1.0720481165535662
6156,123.516,123120.534,0.0
6157,123.552,123139.65000000001,1.1701902071557972
6158,123.62400000000001,123159.653,2.2366001099839257
6159,123.588,123179.662,-1.117964715878846
6160,123.588,123200.537,0.0
6161,123.552,123220.537,-1.1184677999996009
6162,123.588,123240.538,1.1184118794054159
6163,123.552,123260.125,-1.1420511563788507
6164,123.552,123280.996,0.0
6165,123.516,123300.997,-1.118411879405857
6166,123.588,123320.134,2.337812196268336
6167,123.516,123340.998,-2.1443017638031954
6168,123.516,123360.998,0.0
6169,123.516,123380.099,0.0
6170,123.516,123401.0,0.0
6171,123.444,123420.098,-2.3425862393971126
6172,123.408,123440.118,-1.1173504495502644
6173,123.444,123460.098,1.119587387387658
6174,123.37200000000001,123481.00200000001,-2.1401986222719303
6175,123.37200000000001,123501.001,0.0
6176,123.408,123520.099,1.171293119698094
6177,123.408,123540.104,0.0
6178,123.37200000000001,123560.145,-1.1161796317546469
6179,123.408,123580.105,1.1207092184369314
6180,123.408,123600.118,0.0
6181,123.47999999999999,123620.113,2.2374949737436
6182,123.444,123640.129,-1.1175737410066133
6183,123.444,123660.122,0.0
6184,123.47999999999999,123680.145,1.1171830395041125
6185,123.516,123700.096,1.121214776202127
6186,123.47999999999999,123720.114,-1.117462084124973
6187,123.516,123740.105,1.118971337102486
6188,123.516,123760.136,0.0
6189,123.47999999999999,123780.126,-1.1190273136570192
6190,123.588,123800.11600000001,3.3570819409697323
6191,123.588,123820.132,0.0
6192,123.62400000000001,123840.13500000001,1.1183000549915907
6193,123.696,123860.133,2.2371593159320957
6194,123.696,123880.122,0.0
6195,123.732,123900.13100000001,1.1179647158775916
6196,123.732,123920.13500000001,0.0
6197,123.76800000000001,123940.11200000001,1.1197555188472168
6198,123.76800000000001,123960.11200000001,0.0
6199,123.84,123980.115,2.2366001099834842
6200,123.87599999999999,124000.12,1.1181882529369198
6201,123.84,124020.104,-1.119363290631474
6202,123.912,124040.144,2.2324706586834324
6203,123.87599999999999,124060.115,-1.1200919333034935
6204,123.84,124080.125,-1.1179088455771051
6205,123.87599999999999,124100.09,1.1204285499622304
6206,123.87599999999999,124120.115,0.0
6207,123.87599999999999,124140.105,0.0
6208,123.912,124160.133,1.116904134212268
6209,123.94800000000001,124180.103,1.1201480220330267
6210,123.912,124200.111,-1.118020591763246
6211,123.84,124220.105,-2.237606882065655
6212,123.912,124240.137,2.233362220446642
6213,123.912,124260.111,0.0
6214,123.94800000000001,124280.124,1.1177412681761898
6215,123.87599999999999,124300.121,-2.2372711906787894
6216,123.87599999999999,124320.128,0.0
6217,124.02000000000001,124340.125,4.474542381357137
6218,124.02000000000001,124360.12,0.0
6219,124.02000000000001,124380.11600000001,0.0
6220,123.984,124400.143,-1.1169599041306162
6221,123.94800000000001,124420.113,-1.1201480220325846
6222,124.02000000000001,124440.11600000001,2.2366001099822985
6223,123.912,124460.114,-3.355738973898806
6224,123.87599999999999,124480.11600000001,-1.1183559644036138
6225,123.94800000000001,124500.12700000001,2.2357059617217354
6226,123.912,124520.134,-1.118076473234534
6227,123.87599999999999,124540.109,-1.119867634544153
6228,123.87599999999999,124560.11600000001,0.0
6229,123.84,124580.119,-1.1183000549915214
6230,123.87599999999999,124600.123,1.1182441511693215
6231,123.87599999999999,124620.128,0.0
6232,123.87599999999999,124640.148,0.0
6233,123.732,124660.12,-4.480143400762072
6234,123.804,124680.11200000001,2.2378307322915556
6235,123.76800000000001,124700.109,-1.1186355953395464
6236,123.732,124720.13,-1.117294640627383
6237,123.696,124740.16,-1.116792611083482
6238,123.62400000000001,124760.132,-2.240071700380815
6239,123.588,124780.13100000001,-1.1185237261861942
6240,123.62400000000001,124800.121,1.119027313657834
6241,123.552,124820.134,-2.2354825363507542
6242,123.516,124840.125,-1.1189713371020444
6243,123.408,124860.118,-3.356578202370586
6244,123.37200000000001,124880.118,-1.1184677999996009
6245,123.26400000000001,124900.12,-3.355067893211958
6246,123.3,124920.126,1.1181323602910385
6247,123.228,124940.16100000001,-2.233027801347337
6248,123.12000000000002,124960.12700000001,-3.361117299408179
6249,123.048,124980.128,-2.236823758813783
6250,122.97599999999998,125000.151,-2.2343660790095483
6251,122.90400000000001,125020.15400000001,-2.2366001099814157
6252,122.796,125040.147,-3.356578202373029
6253,122.652,125060.133,-4.477005103571679
6254,122.688,125080.134,1.118411879405857
6255,122.544,125100.147,-4.470965072704759
6256,122.50800000000001,125120.14,-1.1188594007897534
6257,122.43599999999999,125140.141,-2.236823758812156
6258,122.43599999999999,125160.152,0.0
6259,122.364,125180.141,-2.2381665916248807
6260,122.256,125200.12700000001,-3.3577538276787595
6261,122.148,125220.118,-3.3569140113061335
6262,122.03999999999999,125240.179,-3.3452005383578824
6263,121.96800000000002,125260.142,-2.2410816009606007
6264,121.86000000000001,125280.132,-3.3570819409721766
6265,121.67999999999999,125300.147,-5.588147889084003
6266,121.46400000000001,125320.14600000001,-6.711142357113633
6267,121.32000000000001,125340.144,-4.474318631865075
6268,121.212,125360.168,-3.3513817419090173
6269,120.996,125380.133,-6.722571299776035
6270,120.852,125400.138,-4.47275301174575
6271,120.67200000000001,125420.159,-5.586473203138328
6272,120.384,125440.134,-8.95894107634316
6273,120.168,125460.148,-6.70611252123643
6274,120.02400000000002,125480.149,-4.473647517622987
6275,119.952,125500.148,-2.2370474523735746
6276,119.73599999999999,125520.164,-6.705442446042327
6277,119.55600000000001,125540.149,-5.596536402300892
6278,119.44800000000001,125560.143,-3.3564103230984825
6279,119.44800000000001,125580.145,0.0
6280,119.304,125600.17,-4.468285842698097
6281,119.26800000000001,125620.158,-1.1191392835698797
6282,119.196,125640.14600000001,-2.238278567139455
6283,118.97999999999999,125660.16100000001,-6.705777466900274
6284,118.836,125680.145,-4.477453162530482
6285,118.656,125700.171,-5.585078398082815
6286,118.692,125720.155,1.119363290632289
6287,118.47599999999998,125740.155,-6.710806800000254
6288,118.332,125760.147,-4.475661464585927
6289,118.26,125780.15400000001,-2.236152946467
6290,118.11600000000001,125800.175,-4.469178562510574
6291,117.93599999999999,125820.152,-5.598777594234316
6292,117.792,125840.158,-4.472529441168731
6293,117.792,125860.16500000001,0.0
6294,117.53999999999999,125880.149,-7.835543034429117
6295,117.36000000000001,125900.152,-5.591500274958931
6296,117.288,125920.164,-2.2355942434541807
6297,117.144,125940.151,-4.476781107721154
6298,117.0,125960.15400000001,-4.473200219964597
6299,116.82000000000001,125980.144,-5.595136568286518
6300,116.496,126000.145,-10.065706914652715
6301,116.20800000000001,126020.15400000001,-8.94371772701985
6302,116.02799999999999,126040.153,-5.5926186309332735
6303,115.884,126060.151,-4.474318631864633
6304,115.74,126080.172,-4.469178562507767
6305,115.488,126100.152,-7.837111711713164
6306,115.2,126120.16900000001,-8.940143278210243
6307,114.98400000000001,126140.157,-6.714835701421486
6308,114.804,126160.151,-5.594017205164138
6309,114.624,126180.141,-5.595136568282888
6310,114.408,126200.181,-6.697411976049858
6311,114.22800000000001,126220.17300000001,-5.594576830728446
6312,114.048,126240.15400000001,-5.597656773935516
6313,113.76,126260.159,-8.94550602349845
6314,113.616,126280.15000000001,-4.47588534840492
6315,113.36399999999999,126300.15400000001,-7.82770905818834
6316,113.18400000000001,126320.163,-5.58982357939114
6317,113.03999999999999,126340.153,-4.476109254626752
6318,112.86000000000001,126360.158,-5.590941264685924
6319,112.644,126380.138,-6.717524324321056
6320,112.5,126400.151,-4.470965072704759
6321,112.35600000000001,126420.17,-4.469625056196289
6322,112.104,126440.16500000001,-7.831232408098447
6323,111.924,126460.155,-5.595136568286518
6324,111.70800000000001,126480.13,-6.719205807256928
6325,111.528,126500.151,-5.58647320313877
6326,111.31200000000001,126520.164,-6.70644760905182
6327,111.132,126540.158,-5.594017205164138
6328,110.952,126560.174,-5.587868705035272
6329,110.772,126580.142,-5.601301081728286
6330,110.52,126600.151,-7.825753011148833
6331,110.304,126620.171,-6.704102697301146
6332,110.16000000000001,126640.153,-4.4779013111789805
6333,110.052,126660.152,-3.3555711785596998
6334,109.83600000000001,126680.152,-6.710806799999813
6335,109.62,126700.14600000001,-6.71282064619208
6336,109.44,126720.142,-5.593457691538747
6337,109.26,126740.163,-5.586473203138328
6338,109.044,126760.15000000001,-6.715171661577505
6339,108.9,126780.141,-4.475885348407736
6340,108.68400000000001,126800.15000000001,-6.707788295265108
6341,108.468,126820.171,-6.703767843766523
6342,108.216,126840.156,-7.835150963222485
6343,108.108,126860.153,-3.35590678601708
6344,107.892,126880.14,-6.715171661582394
6345,107.64,126900.162,-7.820671860953897
6346,107.53200000000001,126920.16500000001,-3.354900164973006
6347,107.352,126940.14,-5.5993381727185545
6348,107.10000000000001,126960.16,-7.821453146851409
6349,106.92,126980.142,-5.5973766389742785
6350,106.70400000000001,127000.152,-6.707453073464837
6351,106.488,127020.16900000001,-6.705107458658015
6352,106.272,127040.16100000001,-6.713492196879112
6353,106.128,127060.157,-4.474766153230998
6354,105.876,127080.168,-7.8249708660240875
6355,105.624,127100.144,-7.83868101722288
6356,105.444,127120.158,-5.588427101030285
6357,105.22800000000001,127140.151,-6.7131564047407295
6358,105.01200000000001,127160.159,-6.708123550579034
6359,104.796,127180.157,-6.711477947792728
6360,104.652,127200.15000000001,-4.47543760316078
6361,104.472,127220.162,-5.588985608638412
6362,104.22,127240.162,-7.829274599999855
6363,104.004,127260.15000000001,-6.7148357014165985
6364,103.716,127280.168,-8.939696672996256
6365,103.608,127300.15000000001,-3.3584259833841252
6366,103.428,127320.162,-5.588985608638412
6367,103.248,127340.163,-5.592059397028845
6368,102.996,127360.16100000001,-7.830057605758184
6369,102.816,127380.166,-5.590941264686365
6370,102.60000000000001,127400.162,-6.712149229846055
6371,102.384,127420.17,-6.708123550579475
6372,102.16799999999999,127440.15400000001,-6.716179743791495
6373,102.024,127460.15400000001,-4.473871199999728
6374,101.808,127480.155,-6.710471276439584
6375,101.628,127500.143,-5.595696417851606
6376,101.48400000000001,127520.16500000001,-4.468955349113076
6377,101.304,127540.156,-5.594856685510222
6378,101.088,127560.151,-6.712484921232125
6379,100.908,127580.174,-5.5859151975223265
6380,100.72800000000001,127600.177,-5.5915002749593725
6381,100.51200000000001,127620.17300000001,-6.712149229841171
6382,100.26,127640.163,-7.833191195601745
6383,100.116,127660.151,-4.476557134281285
6384,99.9,127680.177,-6.702094077699466
6385,99.61200000000001,127700.157,-8.9566990990943
6386,99.396,127720.152,-6.712484921232125
6387,99.18,127740.152,-6.710806799999813
6388,99.036,127760.179,-4.4678396165174545
6389,98.784,127780.185,-7.826926522045611
6390,98.64,127800.163,-4.4787978776649755
6391,98.424,127820.16500000001,-6.710135786418593
6392,98.244,127840.15400000001,-5.595416479063306
6393,98.028,127860.152,-6.711477947797171
6394,97.848,127880.174,-5.586194186395956
6395,97.632,127900.166,-6.713492196879112
6396,97.524,127920.166,-3.355403400000127
6397,97.272,127940.16500000001,-7.829666083299827
6398,96.94800000000001,127960.163,-10.067216921695977
6399,96.876,127980.18400000001,-2.2345892812538835
6400,96.768,128000.189,-3.3545647588120837
6401,96.48,128020.156,-8.962530575447508
6402,96.3,128040.17300000001,-5.587589548881678
6403,96.048,128060.157,-7.8355430344286745
6404,95.868,128080.185,-5.584520671063194
6405,95.688,128100.162,-5.598777594233432
6406,95.544,128120.182,-4.469401798201058
6407,95.328,128140.159,-6.718533113080206
6408,95.11200000000001,128160.175,-6.705442446041886
6409,94.86000000000001,128180.172,-7.830449167373775
6410,94.68,128200.17300000001,-5.592059397029286
6411,94.428,128220.16500000001,-7.832407563026146
6412,94.284,128240.192,-4.46783961652026
6413,93.996,128260.162,-8.961184176264213
6414,93.78,128280.16900000001,-6.7084588394018825
6415,93.60000000000001,128300.163,-5.594017205163697
6416,93.42,128320.164,-5.592059397029286
6417,93.276,128340.167,-4.473200219967851
6418,93.096,128360.177,-5.58954422788729
6419,92.808,128380.183,-8.945058882331397
6420,92.55600000000001,128400.176,-7.832015805530925
6421,92.52,128420.166,-1.119027313657834
6422,92.376,128440.17300000001,-4.4723058929344415
6423,92.052,128460.171,-10.067216921695977
6424,91.908,128480.176,-4.4727530117461916
6425,91.72800000000001,128500.172,-5.593457691538306
6426,91.548,128520.172,-5.592339000000211
6427,91.368,128540.174,-5.591779822019929
6428,91.26,128560.175,-3.3552356382171302
6429,91.044,128580.198,-6.703098237027322
6430,90.9,128600.196,-4.474318631864633
6431,90.72,128620.175,-5.598217127982736
6432,90.468,128640.18400000001,-7.8257530111427
6433,90.36000000000001,128660.172,-3.3574178507105223
6434,90.144,128680.176,-6.709464907018576
6435,89.928,128700.177,-6.7104712764400265
6436,89.748,128720.206,-5.584241849315597
6437,89.604,128740.177,-4.48036773321547
6438,89.38799999999999,128760.178,-6.710471276435143
6439,89.172,128780.182,-6.709464907018136
6440,88.956,128800.186,-6.709464907018136
6441,88.776,128820.187,-5.592059397029286
6442,88.56,128840.19900000001,-6.706782730360777
6443,88.344,128860.177,-6.718196816502356
6444,88.164,128880.178,-5.592059397028845
6445,87.912,128900.211,-7.816377576999444
6446,87.624,128920.2,-8.952666366501289
6447,87.552,128940.192,-2.2378307322927427
6448,87.264,128960.187,-8.949979894969653
6449,87.01200000000001,128980.208,-7.821062484393395
6450,86.796,129000.189,-6.717188128722619
6451,86.50800000000001,129020.198,-8.94371772702029
6452,86.328,129040.194,-5.593457691538747
6453,86.03999999999999,129060.194,-8.947742400000338
6454,85.86000000000001,129080.195,-5.592059397028403
6455,85.572,129100.196,-8.947295035253369
6456,85.392,129120.187,-5.59485668550615
6457,85.212,129140.2,-5.588706340880507
6458,84.996,129160.198,-6.711477947792728
6459,84.78,129180.189,-6.713828022611825
6460,84.60000000000001,129200.201,-5.588985608633906
6461,84.456,129220.195,-4.475213764128053
6462,84.20400000000001,129240.2,-7.827317770561088
6463,83.952,129260.2,-7.829274600000296
6464,83.844,129280.18800000001,-3.35741785070852
6465,83.664,129300.2,-5.588985608637971
6466,83.44800000000001,129320.21800000001,-6.704772504741876
6467,83.196,129340.202,-7.835543034429117
6468,83.088,129360.202,-3.355403400000127
6469,82.83600000000001,129380.20300000001,-7.828883155840118
6470,82.656,129400.20300000001,-5.592339000000211
6471,82.44,129420.204,-6.7104712764400265
6472,82.26,129440.213,-5.589823579387517
6473,82.08,129460.205,-5.594576830732961
6474,81.86399999999999,129480.214,-6.70778829526555
6475,81.648,129500.202,-6.714835701421486
6476,81.504,129520.195,-4.475437603160339
6477,81.25200000000001,129540.20700000001,-7.824579852087647
6478,81.0,129560.215,-7.826144142348414
6479,80.784,129580.202,-6.715171661577062
6480,80.604,129600.208,-5.590661801461466
6481,80.352,129620.208,-7.829274599999855
6482,80.064,129640.205,-8.949084762713392
6483,79.884,129660.214,-5.589823579387517
6484,79.66799999999999,129680.217,-6.7098003299517766
6485,79.452,129700.21,-6.7131564047407295
6486,79.236,129720.211,-6.710471276439584
6487,79.02,129740.211,-6.710806800000254
6488,78.804,129760.20300000001,-6.713492196874225
6489,78.624,129780.211,-5.590102958820296
6490,78.408,129800.21800000001,-6.7084588394018825
6491,78.156,129820.214,-7.830840768153805
6492,77.976,129840.206,-5.594576830732961
6493,77.796,129860.208,-5.591779822019489
6494,77.616,129880.205,-5.59317797669587
6495,77.436,129900.202,-5.593177976695428
6496,77.256,129920.20700000001,-5.59094126468274
6497,77.07600000000001,129940.20700000001,-5.59233899999977
6498,76.896,129960.21,-5.591500274959814
6499,76.75200000000001,129980.204,-4.475213764130869
6500,76.536,130000.215,-6.707117885163882
6501,76.35600000000001,130020.206,-5.594856685505707
6502,76.212,130040.21,-4.472976604679051
6503,76.068,130060.219,-4.471858863513619
6504,75.88799999999999,130080.221,-5.591779822015861
6505,75.70800000000001,130100.211,-5.595136568286078
6506,75.492,130120.212,-6.710471276435143
6507,75.16799999999999,130140.224,-10.060174095541827
6508,74.988,130160.21,-5.596256379464157
6509,74.916,130180.214,-2.2364883023395254
6510,74.772,130200.214,-4.473871199999728
6511,74.48400000000001,130220.22200000001,-8.944164734105525
6512,74.088,130240.215,-12.307453408701106
6513,73.692,130260.215,-12.303145800000024
6514,73.368,130280.216,-10.065706914652273
6515,73.08,130300.213,-8.94908476271295
6516,72.792,130320.22,-8.94461178587583
6517,72.468,130340.21800000001,-10.067216921688651
6518,71.964,130360.21800000001,-15.65854920000015
6519,71.64,130380.22,-10.065203679635433
6520,71.53200000000001,130400.219,-3.3555711785592583
6521,71.13600000000001,130420.227,-12.298226509395263
6522,70.70400000000001,130440.231,-13.418929814036714
6523,70.272,130460.217,-13.431015310714596
6524,69.84,130480.23300000001,-13.410884892084214
6525,69.372,130500.21800000001,-14.550994645984174
6526,68.976,130520.22200000001,-12.30068566286695
6527,68.436,130540.22200000001,-16.777016999999752
6528,68.07600000000001,130560.224,-11.18355964403942
6529,67.644,130580.23300000001,-13.415576590530657
6530,67.32,130600.227,-10.069230969295448
6531,66.996,130620.225,-10.067216921688651
6532,66.564,130640.225,-13.421613600000066
6533,66.20400000000001,130660.225,-11.18467799999954
6534,65.7,130680.231,-15.653853044091663
6535,65.268,130700.223,-13.426984393758664
6536,64.8,130720.227,-14.537173965206476
6537,64.40400000000001,130740.23700000001,-12.296997301343186
6538,64.00800000000001,130760.228,-12.308684708122048
6539,63.648,130780.229,-11.184118794058351
6540,63.252,130800.24100000001,-12.295768338995126
6541,62.856,130820.229,-12.310532119273093
6542,62.568,130840.23300000001,-8.945953209357882
6543,62.172,130860.227,-12.306837851360662
6544,61.848,130880.227,-10.066210199999938
6545,61.272,130900.242,-17.882073245066735
6546,60.732000000000006,130920.232,-16.78540970484778
6547,60.443999999999996,130940.232,-8.947742400000338
6548,59.976,130960.23300000001,-14.53935443227548
6549,59.508,130980.243,-14.532814992507442
6550,59.004000000000005,131000.235,-15.664815126051627
6551,58.428000000000004,131020.238,-17.89280087987074
6552,58.104000000000006,131040.234,-10.068223844769303
6553,57.672,131060.239,-13.418259035238354
6554,57.204,131080.256,-14.527732827102263
6555,56.772,131100.237,-13.434376257444796
6556,56.34,131120.246,-13.415576590520681
6557,55.908,131140.238,-13.426984393758664
6558,55.440000000000005,131160.238,-14.540081399999888
6559,55.152,131180.239,-8.947295035253147
6560,54.864000000000004,131200.246,-8.944611785869325
6561,54.504000000000005,131220.236,-11.190273136573479
6562,54.072,131240.24,-13.418929814046475
6563,53.748,131260.237,-10.067720358052345
6564,53.46,131280.242,-8.94550602349194
6565,53.064,131300.242,-12.303145800000024
6566,52.668000000000006,131320.248,-12.29945596321456
6567,52.236,131340.242,-13.425641292383938
6568,51.948,131360.249,-8.944611785869325
6569,51.552,131380.264,-12.293925355992332
6570,51.192,131400.253,-11.190832958126169
6571,50.940000000000005,131420.241,-7.833974984986104
6572,50.580000000000005,131440.245,-11.18244151170532
6573,50.184,131460.242,-12.304991548730694
6574,49.931999999999995,131480.246,-7.827709058182426
6575,49.644,131500.256,-8.943270764626433
6576,49.14,131520.247,-15.665598719416556
6577,48.744,131540.248,-12.302530673472939
6578,48.348,131560.256,-12.298226509395263
6579,47.952000000000005,131580.249,-12.307453408682527
6580,47.7,131600.263,-7.8237979414427965
6581,47.448,131620.25,-7.834366938512572
6582,47.088,131640.25,-11.184677999999982
6583,46.728,131660.247,-11.186355953391297
6584,46.368,131680.26,-11.17741268175333
6585,46.044,131700.251,-10.070742033925509
6586,45.684,131720.252,-11.184118794049994
6587,45.36,131740.252,-10.066210199999938
6588,45.144,131760.27,-6.704772504751845
6589,45.036,131780.27300000002,-3.354900164970786
6590,44.892,131800.261,-4.476557134284324
6591,44.712,131820.251,-5.5951365682867396
6592,44.676,131840.255,-1.1182441511689494
6593,44.676,131860.255,0.0
6594,44.496,131880.253,-5.592898289831123
6595,44.316,131900.266,-5.588706340876665
6596,44.136,131920.258,-5.5945768307327395
6597,43.956,131940.257,-5.592618630928543
6598,43.884,131960.258,-2.236823758813342
6599,43.884,131980.276,0.0
6600,43.812,132000.265,-2.238166591625322
6601,43.704,132020.265,-3.3554033999999064
6602,43.632,132040.257,-2.2378307322931845
6603,43.596,132060.268,-1.117852980860647
6604,43.56,132080.275,-1.1180764732351265
6605,43.56,132100.261,0.0
6606,43.488,132120.26200000002,-2.236823758810087
6607,43.38,132140.27,-3.354061775294396
6608,43.344,132160.271,-1.1184118794050435
6609,43.236,132180.277,-3.354397080876879
6610,43.2,132200.26,-1.119419306409853
6611,43.128,132220.265,-2.2363765058730958
6612,43.056000000000004,132240.261,-2.2373830766169065
6613,43.019999999999996,132260.257,-1.118691538307156
6614,42.948,132280.263,-2.2362647205843653
6615,42.876000000000005,132300.266,-2.236600109983705
6616,42.912,132320.287,1.1172946406267212
6617,42.84,132340.268,-2.2390627095739855
6618,42.732,132360.279,-3.353558942581941
6619,42.768,132380.268,1.119083295812661
6620,42.732,132400.271,-1.1183000549919628
6621,42.696,132420.261,-1.1190273136573923
6622,42.624,132440.27,-2.2359294317565888
6623,42.624,132460.26200000002,0.0
6624,42.588,132480.272,-1.1179088455783592
6625,42.552,132500.26,-1.1191392835695064
6626,42.516000000000005,132520.277,-1.1175179097769274
6627,42.480000000000004,132540.264,-1.1191952769303988
6628,42.516000000000005,132560.269,1.1181882529365479
6629,42.516000000000005,132580.291,0.0
6630,42.443999999999996,132600.266,-2.2397352690860113
6631,42.372,132620.27300000002,-2.2361529464672207
6632,42.300000000000004,132640.27300000002,-2.236935599999864
6633,42.264,132660.264,-1.118971337102859
6634,42.228,132680.265,-1.1184118794050435
6635,42.228,132700.259,0.0
6636,42.192,132720.274,-1.1176295778158998
6637,42.192,132740.276,0.0
6638,42.156000000000006,132760.267,-1.118971337102638
6639,42.156000000000006,132780.27300000002,0.0
6640,42.048,132800.267,-3.3564103231009255
6641,42.048,132820.27,0.0
6642,42.012,132840.269,-1.1185237261857526
6643,41.976,132860.266,-1.118635595339174
6644,41.868,132880.28100000002,-3.352888733447479
6645,41.832,132900.28,-1.1185237261873804
6646,41.904,132920.27300000002,2.2377188015787617
6647,41.868,132940.28,-1.1180764732353472
6648,41.832,132960.274,-1.1188034410320133
6649,41.868,132980.266,1.1189153661465923
6650,41.868,133000.275,0.0
6651,41.796,133020.267,-2.2378307322931845
6652,41.76,133040.28100000002,-1.1176854202045199
6653,41.724000000000004,133060.266,-1.119307280460949
6654,41.688,133080.278,-1.1177971217276825
6655,41.688,133100.269,0.0
6656,41.688,133120.277,0.0
6657,41.616,133140.27,-2.237718801582019
6658,41.652,133160.268,1.1185796579646408
6659,41.652,133180.269,0.0
6660,41.688,133200.279,1.1179088455767334
6661,41.652,133220.277,-1.1185796579662688
6662,41.616,133240.272,-1.1187474868720209
6663,41.616,133260.729,0.0
6664,41.652,133280.731,1.1183559644031724
6665,41.580000000000005,133300.732,-2.2368237588131215
6666,41.544,133320.732,-1.118467800000263
6667,41.507999999999996,133340.738,-1.1181323602906665
6668,41.507999999999996,133360.733,0.0
6669,41.472,133380.74300000002,-1.1179088455765127
6670,41.472,133400.73500000002,0.0
6671,41.472,133420.725,0.0
6672,41.544,133440.74,2.235259155634829
6673,41.544,133460.734,0.0
6674,41.580000000000005,133480.737,1.1183000549921835
6675,41.580000000000005,133500.728,0.0
6676,41.616,133520.73500000002,1.1180764732335
6677,41.544,133540.73500000002,-2.2369356000000846
6678,41.544,133560.746,0.0
6679,41.507999999999996,133580.73,-1.1193632906327309
6680,41.580000000000005,133600.739,2.23592943175703
6681,41.652,133620.74,2.2368237588131215
6682,41.724000000000004,133640.74,2.2369356000000846
6683,41.796,133660.746,2.2362647205811124
6684,41.904,133680.741,3.3562424606160626
6685,42.012,133700.747,3.3543970808766588
6686,42.048,133720.74300000002,1.1186915383069354
6687,42.12,133740.74,2.237271190681383
6688,42.12,133760.751,0.0
6689,42.228,133780.744,3.356578202368142
6690,42.300000000000004,133800.742,2.2371593159325376
6691,42.372,133820.748,2.2362647205843653
6692,42.408,133840.73500000002,1.1191952769287692
6693,42.516000000000005,133860.73500000002,3.355403400000127
6694,42.624,133880.746,3.3535589425817207
6695,42.804,133900.747,5.592059397033133
6696,42.912,133920.747,3.3554033999999064
6697,43.056000000000004,133940.738,4.47588534840492
6698,43.236,133960.749,5.5892649043027935
6699,43.38,133980.739,4.476109254629569
6700,43.488,134000.75,3.3535589425817207
6701,43.632,134020.741,4.475885348404699
6702,43.812,134040.75,5.589823579391803
6703,43.956,134060.74,4.476109254629569
6704,44.172,134080.752,6.706782730355899
6705,44.352000000000004,134100.74300000002,5.59485668550615
6706,44.568000000000005,134120.744,6.710471276439805
6707,44.82,134140.749,7.8273177705553945
6708,45.036,134160.745,6.712149229851161
